txn_id,txn_date,txn_time,txn_month,merchant_id,merchant_city,customer_id,amount,payment_mode,status,dispute_reason,settlement_date,risk_flag,processing_fee,net_settlement_amount
TXN0011446,2023-12-14,11:19:00,2023-12,M0114,Chennai,C00569,15492.05,UPI,Success,,2023-12-17,No,320.59,15218.4
TXN0011447,2023-12-14,11:34:00,2023-12,M0088,Mumbai,C00365,7111.02,Debit Card,Success,,2023-12-21,No,128.86,6938.12
TXN0011448,2023-12-14,11:46:00,2023-12,M0120,Pune,C00392,3822.59,UPI,Disputed,Quality Issue,,No,81.64,0.0
TXN0011449,2023-12-14,12:17:00,2023-12,M0069,Ahmedabad,C00174,8010.03,Credit Card,Disputed,Item Not Received,,No,197.25,0.0
TXN0011450,2023-12-14,12:40:00,2023-12,M0037,Chennai,C00339,544.83,Net Banking,Success,,2023-12-16,No,10.3,535.23
TXN0011451,2023-12-14,12:48:00,2023-12,M0018,Pune,C00049,2061.94,Debit Card,Success,,2023-12-21,No,51.35,2014.87
TXN0011452,2023-12-14,13:09:00,2023-12,M0056,Chennai,C00569,1575.95,Net Banking,Success,,2023-12-16,No,32.86,1547.34
TXN0011453,2023-12-14,15:02:00,2023-12,M0068,Hyderabad,C00268,4923.69,Wallet,Success,,2023-12-17,No,118.48,4848.95
TXN0011454,2023-12-14,15:03:00,2023-12,M0111,Gurugram,C00362,3326.35,Wallet,Success,,2023-12-21,No,51.96,3257.7
TXN0011455,2023-12-14,15:14:00,2023-12,M0047,Pune,C00060,2382.94,UPI,Success,,2023-12-17,No,50.59,2340.3
TXN0011456,2023-12-14,15:20:00,2023-12,M0108,Chennai,C00763,661.9,UPI,Success,,2023-12-17,No,11.88,651.3
TXN0011457,2023-12-14,15:22:00,2023-12,M0015,Pune,C00697,1765.85,Net Banking,Reversed,,,No,32.83,0.0
TXN0011458,2023-12-14,17:15:00,2023-12,M0063,Hyderabad,C00080,4986.86,Net Banking,Success,,2023-12-21,No,80.13,4873.35
TXN0011459,2023-12-14,17:35:00,2023-12,M0076,Kolkata,C00665,1212.23,Net Banking,Success,,2023-12-15,No,20.03,1187.56
TXN0011460,2023-12-14,17:39:00,2023-12,M0059,Pune,C00314,2245.02,Credit Card,Disputed,Item Not Received,,No,36.39,0.0
TXN0011461,2023-12-14,19:02:00,2023-12,M0025,Kolkata,C00254,7508.73,Debit Card,Failed,,,No,114.25,0.0
TXN0011462,2023-12-14,20:24:00,2023-12,M0056,Chennai,C00588,11636.44,Wallet,Success,,2023-12-16,No,289.43,11398.03
TXN0011463,2023-12-14,22:07:00,2023-12,M0062,Chennai,C00595,10953.97,UPI,Success,,2023-12-21,No,216.8,10761.3
TXN0011464,2023-12-14,22:08:00,2023-12,M0073,Kolkata,C00579,43633.74,Wallet,Success,,2023-12-17,No,903.75,42705.82
TXN0011465,2023-12-15,00:01:00,2023-12,M0094,Ahmedabad,C00159,36114.84,Net Banking,Success,,2023-12-16,No,770.03,35327.68
TXN0011466,2023-12-15,00:25:00,2023-12,M0108,Chennai,C00365,4540.81,Debit Card,Disputed,Quality Issue,,No,92.65,0.0
TXN0011467,2023-12-15,02:04:00,2023-12,M0078,Kolkata,C00480,11442.0,Credit Card,Failed,,,No,220.15,0.0
TXN0011468,2023-12-15,02:23:00,2023-12,M0114,Chennai,C00016,1831.99,Credit Card,Success,,2023-12-18,No,39.97,1792.36
TXN0011469,2023-12-15,03:04:00,2023-12,M0007,Hyderabad,C00595,2641.58,Debit Card,Success,,2023-12-17,No,52.17,2597.03
TXN0011470,2023-12-15,04:16:00,2023-12,M0012,Gurugram,C00593,10985.57,Debit Card,Success,,2023-12-17,No,174.55,10813.53
TXN0011471,2023-12-15,04:33:00,2023-12,M0105,Bengaluru,C00175,12505.69,UPI,Failed,,,No,215.6,0.0
TXN0011472,2023-12-15,05:44:00,2023-12,M0113,Hyderabad,C00527,634.35,Debit Card,Success,,2023-12-22,No,12.18,623.17
TXN0011473,2023-12-15,05:56:00,2023-12,M0001,Kolkata,C00443,1076.25,Credit Card,Failed,,,No,24.87,0.0
TXN0011474,2023-12-15,08:54:00,2023-12,M0017,Delhi,C00123,1741.66,Debit Card,Success,,2023-12-17,No,30.03,1712.78
TXN0011475,2023-12-15,09:13:00,2023-12,M0084,Hyderabad,C00009,8587.69,Net Banking,Success,,2023-12-18,No,128.97,8418.71
TXN0011476,2023-12-15,09:59:00,2023-12,M0120,Pune,C00148,3620.92,Net Banking,Success,,2023-12-18,No,63.65,3549.45
TXN0011477,2023-12-15,10:19:00,2023-12,M0105,Bengaluru,C00534,6983.68,Credit Card,Success,,2023-12-17,No,164.72,6872.28
TXN0011478,2023-12-15,10:44:00,2023-12,M0109,Hyderabad,C00353,1764.12,UPI,Failed,,,No,32.74,0.0
TXN0011479,2023-12-15,12:22:00,2023-12,M0064,Hyderabad,C00644,2659.63,Credit Card,Success,,2023-12-22,No,44.06,2597.68
TXN0011480,2023-12-15,12:33:00,2023-12,M0105,Bengaluru,C00343,5715.08,Wallet,Success,,2023-12-17,No,142.73,5629.28
TXN0011481,2023-12-15,15:57:00,2023-12,M0010,Kolkata,C00784,229.8,Wallet,Success,,2023-12-18,No,4.84,225.98
TXN0011482,2023-12-15,16:00:00,2023-12,M0078,Kolkata,C00110,10756.52,Wallet,Success,,2023-12-17,No,217.01,10582.65
TXN0011483,2023-12-15,16:29:00,2023-12,M0098,Pune,C00257,10817.45,Net Banking,Success,,2023-12-18,No,222.61,10644.1
TXN0011484,2023-12-15,18:28:00,2023-12,M0008,Chennai,C00245,43458.48,Debit Card,Disputed,Item Not Received,,No,852.43,0.0
TXN0011485,2023-12-15,18:49:00,2023-12,M0087,Ahmedabad,C00542,13760.67,Credit Card,Success,,2023-12-16,No,249.69,13545.82
TXN0011486,2023-12-15,19:43:00,2023-12,M0101,Gurugram,C00693,4917.84,Credit Card,Success,,2023-12-17,No,91.22,4818.99
TXN0011487,2023-12-15,20:09:00,2023-12,M0080,Bengaluru,C00157,15334.58,Credit Card,Success,,2023-12-17,No,361.25,15086.4
TXN0011488,2023-12-15,21:07:00,2023-12,M0041,Chennai,C00331,25896.51,Debit Card,Success,,2023-12-16,No,592.83,25356.73
TXN0011489,2023-12-15,22:35:00,2023-12,M0110,Chennai,C00700,4944.9,UPI,Success,,2023-12-22,No,107.27,4836.71
TXN0011490,2023-12-16,00:24:00,2023-12,M0093,Bengaluru,C00342,3970.35,UPI,Success,,2023-12-23,No,70.32,3896.41
TXN0011491,2023-12-16,01:06:00,2023-12,M0095,Gurugram,C00145,25056.8,Wallet,Success,,2023-12-17,No,418.06,24672.91
TXN0011492,2023-12-16,01:07:00,2023-12,M0087,Ahmedabad,C00012,7098.79,Credit Card,Success,,2023-12-17,No,141.91,6991.3
TXN0011493,2023-12-16,01:22:00,2023-12,M0111,Gurugram,C00253,3308.8,Wallet,Failed,,,No,74.77,0.0
TXN0011494,2023-12-16,01:39:00,2023-12,M0017,Delhi,C00191,194221.94,Debit Card,Success,,2023-12-18,Yes,4476.25,189538.93
TXN0011495,2023-12-16,01:39:00,2023-12,M0108,Chennai,C00689,2837.15,Wallet,Disputed,Unauthorized,,No,69.7,0.0
TXN0011496,2023-12-16,04:38:00,2023-12,M0002,Noida,C00743,2545.92,Debit Card,Reversed,,,No,52.31,0.0
TXN0011497,2023-12-16,05:00:00,2023-12,M0025,Kolkata,C00555,35871.99,UPI,Success,,2023-12-19,No,583.46,35069.79
TXN0011498,2023-12-16,05:13:00,2023-12,M0070,Noida,C00780,118380.89,Wallet,Failed,,,Yes,2048.44,0.0
TXN0011499,2023-12-16,05:37:00,2023-12,M0085,Bengaluru,C00420,581.66,Credit Card,Success,,2023-12-19,No,11.91,570.42
TXN0011500,2023-12-16,05:46:00,2023-12,M0059,Pune,C00346,1492.47,Credit Card,Success,,2023-12-17,No,23.81,1458.73
TXN0011501,2023-12-16,07:34:00,2023-12,M0021,Delhi,C00578,4509.59,UPI,Reversed,,,No,84.85,0.0
TXN0011502,2023-12-16,08:05:00,2023-12,M0013,Gurugram,C00121,3806.01,Credit Card,Success,,2023-12-19,No,64.62,3721.87
TXN0011503,2023-12-16,08:12:00,2023-12,M0118,Hyderabad,C00550,1720.18,Credit Card,Success,,2023-12-17,No,27.71,1688.86
TXN0011504,2023-12-16,08:15:00,2023-12,M0017,Delhi,C00781,1251.73,Wallet,Success,,2023-12-18,No,22.08,1222.72
TXN0011505,2023-12-16,08:18:00,2023-12,M0016,Kolkata,C00126,5475.8,Wallet,Failed,,,No,112.52,0.0
TXN0011506,2023-12-16,09:25:00,2023-12,M0100,Noida,C00577,1094.92,UPI,Success,,2023-12-17,No,19.55,1070.47
TXN0011507,2023-12-16,10:40:00,2023-12,M0111,Gurugram,C00542,7374.81,Net Banking,Success,,2023-12-23,No,124.89,7249.52
TXN0011508,2023-12-16,11:04:00,2023-12,M0103,Gurugram,C00037,1186.11,Wallet,Success,,2023-12-19,No,22.19,1165.04
TXN0011509,2023-12-16,11:22:00,2023-12,M0047,Pune,C00798,1949.98,UPI,Reversed,,,No,46.68,0.0
TXN0011510,2023-12-16,12:03:00,2023-12,M0082,Delhi,C00358,373.22,Credit Card,Success,,2023-12-17,No,8.73,365.86
TXN0011511,2023-12-16,12:16:00,2023-12,M0010,Kolkata,C00191,1136.87,UPI,Failed,,,No,17.63,0.0
TXN0011512,2023-12-16,13:20:00,2023-12,M0074,Noida,C00543,40463.41,Net Banking,Failed,,,No,1002.66,0.0
TXN0011513,2023-12-16,14:31:00,2023-12,M0006,Noida,C00211,6899.99,Debit Card,Success,,2023-12-19,No,163.39,6730.63
TXN0011514,2023-12-16,15:26:00,2023-12,M0082,Delhi,C00620,742.27,UPI,Success,,2023-12-17,No,14.65,725.66
TXN0011515,2023-12-16,15:49:00,2023-12,M0036,Noida,C00790,1007.64,UPI,Failed,,,No,21.96,0.0
TXN0011516,2023-12-16,16:15:00,2023-12,M0116,Delhi,C00044,5540.11,UPI,Success,,2023-12-19,No,95.18,5404.73
TXN0011517,2023-12-16,17:01:00,2023-12,M0046,Noida,C00347,14891.03,Wallet,Success,,2023-12-23,No,254.5,14649.6
TXN0011518,2023-12-16,17:14:00,2023-12,M0094,Ahmedabad,C00200,137465.97,Credit Card,Success,,2023-12-17,Yes,2712.72,134050.23
TXN0011519,2023-12-16,17:59:00,2023-12,M0102,Kolkata,C00016,31643.87,Debit Card,Disputed,Unauthorized,,No,754.78,0.0
TXN0011520,2023-12-16,18:54:00,2023-12,M0049,Ahmedabad,C00444,251.33,UPI,Disputed,Item Not Received,,No,6.05,0.0
TXN0011521,2023-12-16,20:47:00,2023-12,M0022,Chennai,C00501,21084.0,Wallet,Success,,2023-12-23,No,447.46,20666.6
TXN0011522,2023-12-16,20:50:00,2023-12,M0106,Ahmedabad,C00225,1577.7,Credit Card,Success,,2023-12-23,No,34.16,1547.09
TXN0011523,2023-12-16,22:24:00,2023-12,M0040,Mumbai,C00016,118551.48,Net Banking,Success,,2023-12-18,Yes,2637.48,116302.45
TXN0011524,2023-12-16,22:48:00,2023-12,M0105,Bengaluru,C00752,443.56,Debit Card,Success,,2023-12-18,No,10.5,436.1
TXN0011525,2023-12-16,23:58:00,2023-12,M0093,Bengaluru,C00687,3807.21,Credit Card,Success,,2023-12-23,No,67.72,3747.62
TXN0011526,2023-12-17,01:53:00,2023-12,M0035,Noida,C00555,4261.25,UPI,Success,,2023-12-18,No,100.08,4196.0
TXN0011527,2023-12-17,02:09:00,2023-12,M0054,Bengaluru,C00231,3083.06,Net Banking,Failed,,,No,56.06,0.0
TXN0011528,2023-12-17,03:34:00,2023-12,M0089,Gurugram,C00055,23078.94,Wallet,Success,,2023-12-20,No,524.85,22634.57
TXN0011529,2023-12-17,04:29:00,2023-12,M0024,Chennai,C00233,1378.97,UPI,Success,,2023-12-24,No,21.05,1351.18
TXN0011530,2023-12-17,04:37:00,2023-12,M0020,Pune,C00576,11782.26,Net Banking,Success,,2023-12-18,No,220.3,11546.2
TXN0011531,2023-12-17,05:04:00,2023-12,M0005,Kolkata,C00540,2519.81,UPI,Success,,2023-12-19,No,53.7,2477.02
TXN0011532,2023-12-17,05:52:00,2023-12,M0013,Gurugram,C00297,3613.8,Credit Card,Success,,2023-12-20,No,69.27,3544.64
TXN0011533,2023-12-17,06:44:00,2023-12,M0051,Hyderabad,C00020,3079.35,UPI,Success,,2023-12-18,No,67.28,3027.36
TXN0011534,2023-12-17,07:03:00,2023-12,M0044,Kolkata,C00108,198066.57,UPI,Success,,2023-12-24,Yes,4063.25,194303.93
TXN0011535,2023-12-17,07:15:00,2023-12,M0055,Delhi,C00756,11982.82,Debit Card,Success,,2023-12-18,No,278.41,11794.14
TXN0011536,2023-12-17,07:38:00,2023-12,M0053,Ahmedabad,C00442,1717.54,Wallet,Failed,,,No,37.94,0.0
TXN0011537,2023-12-17,07:44:00,2023-12,M0028,Chennai,C00653,22532.58,Debit Card,Success,,2023-12-20,No,430.11,22076.09
TXN0011538,2023-12-17,07:52:00,2023-12,M0081,Mumbai,C00487,188850.63,Debit Card,Success,,2023-12-18,Yes,3319.92,185430.45
TXN0011539,2023-12-17,08:37:00,2023-12,M0102,Kolkata,C00476,48739.06,Debit Card,Failed,,,No,865.32,0.0
TXN0011540,2023-12-17,09:54:00,2023-12,M0031,Hyderabad,C00412,5914.62,Credit Card,Failed,,,No,129.54,0.0
TXN0011541,2023-12-17,10:58:00,2023-12,M0078,Kolkata,C00607,3154.02,Net Banking,Success,,2023-12-19,No,69.28,3093.99
TXN0011542,2023-12-17,11:22:00,2023-12,M0028,Chennai,C00146,15602.86,Credit Card,Success,,2023-12-20,No,317.64,15344.57
TXN0011543,2023-12-17,11:59:00,2023-12,M0087,Ahmedabad,C00713,25433.35,Credit Card,Failed,,,No,614.6,0.0
TXN0011544,2023-12-17,13:05:00,2023-12,M0046,Noida,C00706,5665.21,Wallet,Success,,2023-12-24,No,116.56,5577.76
TXN0011545,2023-12-17,13:06:00,2023-12,M0005,Kolkata,C00067,12762.04,Wallet,Success,,2023-12-19,No,255.31,12488.82
TXN0011546,2023-12-17,13:52:00,2023-12,M0067,Mumbai,C00596,14369.28,Wallet,Success,,2023-12-19,No,263.41,14068.97
TXN0011547,2023-12-17,13:58:00,2023-12,M0020,Pune,C00663,12185.46,Credit Card,Success,,2023-12-18,No,256.75,11914.94
TXN0011548,2023-12-17,14:04:00,2023-12,M0037,Chennai,C00126,2113.18,Wallet,Success,,2023-12-19,No,43.09,2060.49
TXN0011549,2023-12-17,14:22:00,2023-12,M0025,Kolkata,C00753,32465.05,Credit Card,Success,,2023-12-20,No,585.6,31827.65
TXN0011550,2023-12-17,15:17:00,2023-12,M0094,Ahmedabad,C00018,7525.51,Net Banking,Success,,2023-12-18,No,172.67,7388.6
TXN0011551,2023-12-17,16:26:00,2023-12,M0017,Delhi,C00337,4201.06,UPI,Success,,2023-12-19,No,76.34,4125.62
TXN0011552,2023-12-17,18:34:00,2023-12,M0050,Ahmedabad,C00014,8020.19,Credit Card,Failed,,,No,195.45,0.0
TXN0011553,2023-12-17,18:57:00,2023-12,M0017,Delhi,C00502,3185.29,Net Banking,Success,,2023-12-19,No,78.04,3132.83
TXN0011554,2023-12-17,19:28:00,2023-12,M0042,Chennai,C00104,1144.63,Net Banking,Success,,2023-12-24,No,27.76,1127.15
TXN0011555,2023-12-17,20:34:00,2023-12,M0031,Hyderabad,C00593,4271.13,Credit Card,Failed,,,No,97.04,0.0
TXN0011556,2023-12-17,20:41:00,2023-12,M0087,Ahmedabad,C00470,44244.8,Net Banking,Success,,2023-12-18,No,906.05,43325.51
TXN0011557,2023-12-17,20:45:00,2023-12,M0069,Ahmedabad,C00036,10598.14,Net Banking,Success,,2023-12-20,No,210.49,10368.81
TXN0011558,2023-12-17,21:10:00,2023-12,M0012,Gurugram,C00617,8753.16,UPI,Success,,2023-12-19,No,183.89,8580.3
TXN0011559,2023-12-17,21:43:00,2023-12,M0036,Noida,C00363,1664.56,UPI,Success,,2023-12-19,No,40.21,1635.9
TXN0011560,2023-12-17,22:03:00,2023-12,M0002,Noida,C00497,710.93,Net Banking,Success,,2023-12-20,No,16.23,697.31
TXN0011561,2023-12-17,22:20:00,2023-12,M0031,Hyderabad,C00301,4708.04,Credit Card,Success,,2023-12-18,No,94.4,4594.67
TXN0011562,2023-12-17,22:22:00,2023-12,M0007,Hyderabad,C00778,3330.83,Credit Card,Success,,2023-12-19,No,51.7,3264.16
TXN0011563,2023-12-17,22:29:00,2023-12,M0083,Kolkata,C00314,3472.49,Debit Card,Failed,,,No,65.3,0.0
TXN0011564,2023-12-17,22:48:00,2023-12,M0064,Hyderabad,C00357,640.53,Debit Card,Success,,2023-12-24,No,14.58,628.02
TXN0011565,2023-12-17,23:04:00,2023-12,M0041,Chennai,C00724,47611.41,UPI,Success,,2023-12-18,No,937.08,46765.71
TXN0011566,2023-12-17,23:26:00,2023-12,M0041,Chennai,C00285,41693.73,Credit Card,Success,,2023-12-18,No,899.19,40873.54
TXN0011567,2023-12-18,02:40:00,2023-12,M0110,Chennai,C00026,3028.07,Wallet,Success,,2023-12-25,No,63.46,2970.38
TXN0011568,2023-12-18,03:24:00,2023-12,M0077,Ahmedabad,C00447,1834.7,Wallet,Reversed,,,No,40.88,0.0
TXN0011569,2023-12-18,04:37:00,2023-12,M0097,Noida,C00606,4585.09,Wallet,Success,,2023-12-21,No,109.37,4489.13
TXN0011570,2023-12-18,06:45:00,2023-12,M0068,Hyderabad,C00120,171989.99,UPI,Success,,2023-12-21,Yes,3798.53,168993.14
TXN0011571,2023-12-18,06:53:00,2023-12,M0108,Chennai,C00317,2942.79,Debit Card,Success,,2023-12-21,No,61.93,2897.73
TXN0011572,2023-12-18,07:01:00,2023-12,M0037,Chennai,C00254,2569.65,Debit Card,Success,,2023-12-20,No,56.34,2514.89
TXN0011573,2023-12-18,07:13:00,2023-12,M0009,Mumbai,C00523,8808.36,Net Banking,Success,,2023-12-20,No,215.08,8662.34
TXN0011574,2023-12-18,09:55:00,2023-12,M0087,Ahmedabad,C00466,45752.22,Wallet,Success,,2023-12-19,No,745.06,44926.66
TXN0011575,2023-12-18,10:17:00,2023-12,M0036,Noida,C00445,2288.22,Credit Card,Success,,2023-12-20,No,36.31,2253.3
TXN0011576,2023-12-18,11:06:00,2023-12,M0115,Ahmedabad,C00483,8316.3,UPI,Success,,2023-12-25,No,135.91,8113.2
TXN0011577,2023-12-18,11:09:00,2023-12,M0021,Delhi,C00213,7351.24,Net Banking,Success,,2023-12-21,No,134.49,7230.92
TXN0011578,2023-12-18,12:44:00,2023-12,M0008,Chennai,C00566,23916.96,UPI,Failed,,,No,562.96,0.0
TXN0011579,2023-12-18,12:48:00,2023-12,M0019,Noida,C00659,1201.48,Credit Card,Success,,2023-12-19,No,18.64,1182.52
TXN0011580,2023-12-18,13:04:00,2023-12,M0114,Chennai,C00313,15502.02,Debit Card,Success,,2023-12-21,No,377.96,15129.42
TXN0011581,2023-12-18,13:13:00,2023-12,M0037,Chennai,C00252,1659.61,Wallet,Failed,,,No,33.94,0.0
TXN0011582,2023-12-18,14:33:00,2023-12,M0068,Hyderabad,C00120,3374.26,Net Banking,Failed,,,No,75.38,0.0
TXN0011583,2023-12-18,15:12:00,2023-12,M0039,Gurugram,C00791,13137.64,Debit Card,Success,,2023-12-19,No,305.36,12826.3
TXN0011584,2023-12-18,15:18:00,2023-12,M0025,Kolkata,C00709,13563.64,UPI,Success,,2023-12-21,No,309.71,13248.05
TXN0011585,2023-12-18,15:44:00,2023-12,M0097,Noida,C00649,4214.16,UPI,Success,,2023-12-21,No,84.54,4122.4
TXN0011586,2023-12-18,17:52:00,2023-12,M0045,Noida,C00326,80556.67,Credit Card,Disputed,Unauthorized,,Yes,1765.24,0.0
TXN0011587,2023-12-18,18:15:00,2023-12,M0007,Hyderabad,C00763,1040.0,Debit Card,Success,,2023-12-20,No,21.6,1023.79
TXN0011588,2023-12-18,18:31:00,2023-12,M0063,Hyderabad,C00382,2938.28,UPI,Success,,2023-12-25,No,67.39,2873.53
TXN0011589,2023-12-18,18:52:00,2023-12,M0036,Noida,C00424,222.61,Debit Card,Success,,2023-12-20,No,4.72,218.26
TXN0011590,2023-12-18,19:21:00,2023-12,M0048,Ahmedabad,C00508,1094.84,Wallet,Success,,2023-12-25,No,26.08,1068.6
TXN0011591,2023-12-18,20:38:00,2023-12,M0002,Noida,C00435,2039.81,Credit Card,Success,,2023-12-21,No,34.63,2004.43
TXN0011592,2023-12-18,21:23:00,2023-12,M0098,Pune,C00623,6773.17,Credit Card,Success,,2023-12-21,No,160.25,6617.23
TXN0011593,2023-12-18,22:11:00,2023-12,M0096,Gurugram,C00323,4865.02,Net Banking,Success,,2023-12-25,No,97.01,4748.41
TXN0011594,2023-12-18,22:22:00,2023-12,M0077,Ahmedabad,C00614,747.42,Debit Card,Failed,,,No,13.21,0.0
TXN0011595,2023-12-18,22:29:00,2023-12,M0028,Chennai,C00473,22252.71,Credit Card,Success,,2023-12-21,No,541.61,21795.08
TXN0011596,2023-12-18,22:46:00,2023-12,M0095,Gurugram,C00640,12199.19,Wallet,Failed,,,No,286.89,0.0
TXN0011597,2023-12-18,22:52:00,2023-12,M0111,Gurugram,C00168,5945.04,Credit Card,Success,,2023-12-25,No,126.19,5833.75
TXN0011598,2023-12-18,23:04:00,2023-12,M0032,Kolkata,C00577,14880.79,Wallet,Success,,2023-12-25,No,332.89,14634.82
TXN0011599,2023-12-19,01:16:00,2023-12,M0024,Chennai,C00387,2265.99,Net Banking,Success,,2023-12-26,No,46.82,2225.14
TXN0011600,2023-12-19,01:27:00,2023-12,M0066,Mumbai,C00185,1122.04,Debit Card,Success,,2023-12-20,No,22.62,1096.08
TXN0011601,2023-12-19,02:40:00,2023-12,M0007,Hyderabad,C00755,1110.07,UPI,Failed,,,No,21.32,0.0
TXN0011602,2023-12-19,02:55:00,2023-12,M0110,Chennai,C00419,2764.23,Debit Card,Success,,2023-12-26,No,65.41,2706.97
TXN0011603,2023-12-19,03:14:00,2023-12,M0075,Hyderabad,C00233,608.7,Net Banking,Success,,2023-12-26,No,10.08,595.42
TXN0011604,2023-12-19,03:42:00,2023-12,M0082,Delhi,C00169,564.87,Credit Card,Failed,,,No,10.3,0.0
TXN0011605,2023-12-19,03:59:00,2023-12,M0113,Hyderabad,C00734,2229.01,Wallet,Success,,2023-12-26,No,52.77,2195.3
TXN0011606,2023-12-19,05:17:00,2023-12,M0073,Kolkata,C00488,32391.92,Net Banking,Failed,,,No,548.79,0.0
TXN0011607,2023-12-19,06:07:00,2023-12,M0078,Kolkata,C00224,12147.16,Wallet,Success,,2023-12-21,No,265.34,11905.68
TXN0011608,2023-12-19,06:28:00,2023-12,M0102,Kolkata,C00172,48830.53,Net Banking,Failed,,,No,749.57,0.0
TXN0011609,2023-12-19,07:02:00,2023-12,M0060,Delhi,C00271,2427.09,Net Banking,Success,,2023-12-21,No,39.25,2389.26
TXN0011610,2023-12-19,07:58:00,2023-12,M0004,Delhi,C00234,2681.58,Net Banking,Success,,2023-12-20,No,57.37,2628.2
TXN0011611,2023-12-19,08:19:00,2023-12,M0018,Pune,C00501,2728.34,Credit Card,Success,,2023-12-26,No,43.93,2664.48
TXN0011612,2023-12-19,08:39:00,2023-12,M0034,Bengaluru,C00775,9622.13,Net Banking,Success,,2023-12-20,No,190.81,9408.77
TXN0011613,2023-12-19,09:02:00,2023-12,M0035,Noida,C00044,1985.19,Credit Card,Success,,2023-12-20,No,38.52,1948.24
TXN0011614,2023-12-19,09:12:00,2023-12,M0001,Kolkata,C00196,2881.97,UPI,Success,,2023-12-26,No,71.66,2813.75
TXN0011615,2023-12-19,10:02:00,2023-12,M0039,Gurugram,C00693,14304.69,UPI,Success,,2023-12-20,No,324.89,14087.52
TXN0011616,2023-12-19,10:54:00,2023-12,M0119,Chennai,C00650,2692.19,Debit Card,Success,,2023-12-21,No,57.1,2636.68
TXN0011617,2023-12-19,10:57:00,2023-12,M0101,Gurugram,C00631,7685.59,UPI,Reversed,,,No,160.58,0.0
TXN0011618,2023-12-19,10:57:00,2023-12,M0026,Pune,C00081,4870.16,Credit Card,Success,,2023-12-21,No,85.99,4755.66
TXN0011619,2023-12-19,11:31:00,2023-12,M0012,Gurugram,C00585,13393.07,Net Banking,Success,,2023-12-21,No,284.93,13168.21
TXN0011620,2023-12-19,12:13:00,2023-12,M0004,Delhi,C00683,1162.36,Net Banking,Success,,2023-12-20,No,25.92,1144.29
TXN0011621,2023-12-19,12:41:00,2023-12,M0117,Chennai,C00042,300.22,Credit Card,Success,,2023-12-22,No,6.46,294.5
TXN0011622,2023-12-19,14:11:00,2023-12,M0080,Bengaluru,C00335,3453.79,UPI,Reversed,,,No,60.19,0.0
TXN0011623,2023-12-19,15:48:00,2023-12,M0002,Noida,C00419,872.58,Debit Card,Success,,2023-12-22,No,14.85,852.77
TXN0011624,2023-12-19,17:26:00,2023-12,M0060,Delhi,C00416,932.84,Net Banking,Success,,2023-12-21,No,17.8,913.25
TXN0011625,2023-12-19,17:42:00,2023-12,M0062,Chennai,C00784,18341.81,Debit Card,Success,,2023-12-26,No,302.45,18014.86
TXN0011626,2023-12-19,17:54:00,2023-12,M0013,Gurugram,C00329,2041.8,Credit Card,Success,,2023-12-22,No,39.41,2002.95
TXN0011627,2023-12-19,18:38:00,2023-12,M0086,Gurugram,C00700,1747.75,Wallet,Success,,2023-12-26,No,34.37,1712.81
TXN0011628,2023-12-19,18:39:00,2023-12,M0072,Ahmedabad,C00112,2939.63,Net Banking,Failed,,,No,45.68,0.0
TXN0011629,2023-12-19,18:44:00,2023-12,M0023,Gurugram,C00272,2380.77,Wallet,Success,,2023-12-26,No,40.41,2324.29
TXN0011630,2023-12-19,19:09:00,2023-12,M0031,Hyderabad,C00065,3625.19,Wallet,Success,,2023-12-20,No,80.97,3565.33
TXN0011631,2023-12-19,19:31:00,2023-12,M0087,Ahmedabad,C00702,18904.25,UPI,Success,,2023-12-20,No,374.17,18524.81
TXN0011632,2023-12-19,21:09:00,2023-12,M0043,Hyderabad,C00240,29554.04,Credit Card,Success,,2023-12-21,No,647.38,29050.44
TXN0011633,2023-12-19,22:40:00,2023-12,M0090,Hyderabad,C00316,482.37,UPI,Success,,2023-12-26,No,8.28,470.98
TXN0011634,2023-12-19,22:57:00,2023-12,M0089,Gurugram,C00196,11298.38,Wallet,Success,,2023-12-22,No,268.66,11043.41
TXN0011635,2023-12-19,23:27:00,2023-12,M0031,Hyderabad,C00022,1054.88,UPI,Success,,2023-12-20,No,23.3,1030.08
TXN0011636,2023-12-20,02:09:00,2023-12,M0119,Chennai,C00460,3073.24,Wallet,Success,,2023-12-22,No,65.99,3018.62
TXN0011637,2023-12-20,02:51:00,2023-12,M0017,Delhi,C00407,3561.96,Wallet,Success,,2023-12-22,No,66.55,3479.63
TXN0011638,2023-12-20,03:17:00,2023-12,M0097,Noida,C00531,2333.26,Net Banking,Success,,2023-12-23,No,48.41,2295.89
TXN0011639,2023-12-20,03:32:00,2023-12,M0112,Ahmedabad,C00668,1122.36,UPI,Success,,2023-12-21,No,17.35,1095.56
TXN0011640,2023-12-20,06:48:00,2023-12,M0063,Hyderabad,C00237,5679.15,Wallet,Disputed,Duplicate,,No,139.37,0.0
TXN0011641,2023-12-20,07:04:00,2023-12,M0061,Hyderabad,C00154,973.5,UPI,Success,,2023-12-21,No,21.57,950.23
TXN0011642,2023-12-20,07:07:00,2023-12,M0081,Mumbai,C00592,10154.77,Debit Card,Success,,2023-12-21,No,227.92,9976.17
TXN0011643,2023-12-20,07:27:00,2023-12,M0083,Kolkata,C00799,5900.0,Net Banking,Failed,,,No,106.64,0.0
